"iata,""type"",""name_ru"",""name_en"",""coordinates"",""timezone"",""parent_name_en"""
CDQ,""Кройдон"",""Croydon"",""-18.22:142.25"",""Australia/Perth"",""Australia""
CDR,""Чадрон"",""Chadron"",""42.8294187:-102.9999069"",""America/Denver"",""United States""
CDS,""Чилдресс"",""Childress"",""34.4264529:-100.2040019"",""America/Chicago"",""United States""
CDU,""Камден"",""Camden"",""-34.0542181:150.6956019"",""Australia/Sydney"",""Australia""
CDV,""Кордоба"",""Cordova"",""60.5387163:-145.700553"",""America/Chicago"",""United States""
CDW,""Колдуэлл"",""Caldwell"",""40.8398218:-74.2765366"",""America/Indiana/Vevay"",""United States""
CDY,""Кагаян-де-Сулу"",""Cagayan De Sulu"",""7.01:118.5"",""Asia/Manila"",""Philippines""
CDZ,""Кадис"",""Cadiz"",""36.5296879:-6.2926569"",""+0.0"",""Spain""
CEB,""Себу"",""Cebu"",""10.3591887:123.8634544"",""Asia/Manila"",""Philippines""
CEC,""Кресент Сити"",""Crescent City"",""41.7559481:-124.2017474"",""America/New_York"",""United States""
CED,""Сидуна"",""Ceduna"",""-32.1267343:133.6737784"",""Australia/Adelaide"",""Australia""
CEE,""Череповец"",""Cherepovets"",""59.1298218:38.0013087"",""Europe/Moscow"",""Russia""
CEF,""Чикопи"",""Chicopee"",""42.1487043:-72.6078672"",,""United States""
CEG,""Честер"",""Chester"",""53.1914576:-2.8950072"",""Europe/London"",""United Kingdom""
CEH,""Челинда"",""Chelinda"",""-10.58:33.8"",""Africa/Blantyre"",""Malawi""
CEI,""Чианг Рай"",""Chiang Rai"",""19.8737421:99.7232673"",""Asia/Bangkok"",""Thailand""
CEJ,""Чернигов"",""Chernigov"",""51.4982:31.28935"",""Europe/Kiev"",""Ukraine""
CEK,""Челябинск"",""Chelyabinsk"",""55.1598893:61.4025803"",""Asia/Yekaterinburg"",""Russia""
CEL,""Капе-Елеутера"",""Cape Eleuthera"",""24.96:-76.45"",""America/Nassau"",""Bahamas""
CEM,""Сентрал"",""Central"",""65.5725:-144.8030556"",""America/Chicago"",""United States""
CEN,""Сьюдад Обрегон"",""Ciudad Obregon"",""27.4921987:-109.9407056"",""America/Hermosillo"",""Mexico""
CEO,""Вако Кунго"",""Waco Kungo"",""-11.43:15.1"",""Africa/Luanda"",""Angola""
CEP,""Консепсьон"",""Concepcion"",""-16.1319444:-62.0261111"",""America/La_Paz"",""Bolivia""
CEQ,""Канны"",""Cannes"",""43.552847:7.017369"",""Europe/Paris"",""France""
CER,""Шербур-Октевиль"",""Cherbourg"",""49.639093:-1.625298"",""Europe/Paris"",""France""
CES,""Сеснок"",""Cessnock"",""-32.8345782:151.3564619"",""Australia/Sydney"",""Australia""
CET,""Шоле"",""Cholet"",""47.059407:-0.879787"",""Europe/Paris"",""France""
CEU,""Клемсон"",""Clemson"",""34.6834382:-82.8373654"",""America/New_York"",""United States""
CEV,""Коннерсвилл"",""Connersville"",""39.6411589:-85.1410748"",""America/New_York"",""United States""
CEW,""Крествью"",""Crestview"",""30.7621326:-86.5705084"",""America/Chicago"",""United States""
CEX,""Чина-Хот-Спрингс"",""Chena Hot Springs"",""65.051826:-146.047424"",""America/Anchorage"",""United States""
CEY,""Мюррей"",""Murray"",""36.6103334:-88.314761"",""America/Chicago"",""United States""
CEZ,""Кортес"",""Cortez"",""37.3488827:-108.5859265"",""America/New_York"",""United States""
CFA,""Кофи-Пойнт"",""Coffee Point"",""58.23:-157.5"",""America/Indiana/Knox"",""United States""
CFB,""Кабу-Фриу"",""Cabo Frio"",""-22.8786833:-42.0198757"",""+0.0"",""Brazil""
CFC,""Касадор"",""Cacador"",""-26.7756812:-51.0155139"",""America/Sao_Paulo"",""Brazil""
CFD,""Брайан"",""Bryan"",""30.6743643:-96.3699632"",""America/Chicago"",""United States""
CFE,""Клермон-Ферран"",""Clermont-Ferrand"",""45.777222:3.087025"",""Europe/Paris"",""France""
CFF,""Кафунфо"",""Cafunfo"",""-8.7839753:17.9896832"",""Africa/Luanda"",""Angola""
CFG,""Сьенфуэгос"",""Cienfuegos"",""22.149969:-80.44368"",""America/Havana"",""Cuba""
CFH,""Клифтон Хиллс"",""Clifton Hills"",""-27.02:138.89"",""Australia/Adelaide"",""Australia""
CFI,""Камфилд"",""Camfield"",""-17.02:131.33"",""Australia/Darwin"",""Australia""
CFK,""Чефорнак"",""Chefornak"",""60.16:-164.2658333"",,""United States""
CFN,""Каррикфинн"",""Carrickfinn"",""55.0429576:-8.3379876"",""Europe/Dublin"",""Ireland""
CFO,""Конфреза  -"",""Confreza"",""-10.633333:-51.566667"",""America/Rio_Branco"",""Brazil""
CFP,""Карпентария Даунс"",""Carpentaria Downs"",""-18.783333:144.35"",""Australia/Brisbane"",""Australia""
CFQ,""Крестон"",""Creston"",""49.04:-116.5"",""America/St_Johns"",""Canada""
CFR,""Кан"",""Caen"",""49.182863:-0.370679"",""Europe/Paris"",""France""
CFS,""Кофс Харбор"",""Coffs Harbour"",""-30.2963121:153.1156722"",""Australia/Brisbane"",""Australia""
CFT,""Клифтон"",""Clifton"",""33.0508966:-109.2961826"",""America/New_York"",""United States""
CFU,""Корфу"",""Kerkyra"",""39.6118388:19.8306051"",""Europe/Athens"",""Greece""
CFV,""Коффивилл"",""Coffeyville"",""37.0373005:-95.6163665"",""America/Chicago"",""United States""
CGA,""Крейг"",""Craig"",""55.4763889:-133.1483333"",""America/Indiana/Indianapolis"",""United States""
CGB,""Куяба"",""Cuiaba"",""-15.5989173:-56.094894"",""America/Maceio"",""Brazil""
CGC,""Капе-Глоукестер"",""Cape Gloucester"",""-5.45:148.42"",""Pacific/Port_Moresby"",""Papua New Guinea""
CGD,""Чандэ"",""Changde"",""29.031673:111.698497"",""Asia/Chongqing"",""China""
CGE,""Кембридж"",""Cambridge"",""38.5631744:-76.0788292"",""America/Chicago"",""United States""
CGG,""Касигуран"",""Casiguran"",,""Asia/Manila"",""Philippines""
CGI,""Кейп Джирардо"",""Cape Girardeau"",""37.3058839:-89.5181476"",""America/Chicago"",""United States""
CGJ,""Чингола"",""Chingola"",""-12.54323:27.85766"",""Africa/Lusaka"",""Zambia""
CGM,""Камигин"",""Camiguin"",""9.1732164:124.7298765"",""Asia/Manila"",""Philippines""
CGN,""Кёльн"",""Cologne"",""50.9406645:6.9599115"",""Europe/Berlin"",""Germany""
CGO,""Чжэнчжоу"",""Zhengzhou"",""34.746985:113.624899"",""Asia/Shanghai"",""China""
CGP,""Читтагонг"",""Chittagong"",""22.3666667:91.8"",""Asia/Dhaka"",""Bangladesh""
CGQ,""Чанчунь"",""Changchun"",""43.817084:125.323542"",""Asia/Harbin"",""China""
CGR,""Кампу Гранде"",""Campo Grande"",""-20.4435053:-54.6477591"",""America/Recife"",""Brazil""
CGS,""Колледж Парк"",""College Park"",""38.980666:-76.9369189"",""America/Chicago"",""United States""
CGT,""Шингети"",""Chinguitti"",""20.4615121:-12.3664341"",""Africa/Nouakchott"",""Mauritania""
CGU,""Сьюдад Гуаяна"",""Ciudad Guayana"",""8.372155:-62.64386"",""America/Caracas"",""Venezuela""
CGV,""Каигуна"",""Caiguna"",""-32.2705514:125.4868709"",""Australia/Perth"",""Australia""
CGY,""Кагаян-де-Оро"",""Cagayan De Oro"",""8.4833333:124.65"",""Asia/Manila"",""Philippines""
CGZ,""Каса Гранде"",""Casa Grande"",""32.8795022:-111.7573521"",""America/Phoenix"",""United States""
CHA,""Чаттануга"",""Chattanooga"",""35.0456297:-85.3096801"",""America/Indiana/Vevay"",""United States""
CHB,""Чилас"",""Chilas"",""35.4271456:74.0862796"",""Asia/Karachi"",""Pakistan""
CHC,""Крайстчерч"",""Christchurch"",""-43.5320544:172.6362254"",""Pacific/Auckland"",""New Zealand""
CHE,""Кэрсивин"",""Caherciveen"",""51.9477635:-10.224143"",""Europe/Dublin"",""Ireland""
CHF,""Чинхэ"",""Jinhae"",""35.1330308:128.7100167"",""Asia/Seoul"",""South Korea""
CHG,""Чаойанг"",""Chaoyang"",,""Asia/Chongqing"",""China""
CHH,""Чачапояс"",""Chachapoyas"",""-6.2166667:-77.85"",""America/Lima"",""Peru""
CHI,""Чикаго"",""Chicago"",""41.8781136:-87.6297982"",""America/Chicago"",""United States""
CHJ,""Чипинге"",""Chipinge"",""-20.21:32.63"",""Africa/Harare"",""Zimbabwe""
CHK,""Чикаша"",""Chickasha"",""35.052565:-97.9364326"",""America/Chicago"",""United States""
CHL,""Чаллис"",""Challis"",""44.5046445:-114.2317308"",""+7.0"",""United States""
CHM,""Чимботе"",""Chimbote"",""-9.0745444:-78.5935722"",""America/Lima"",""Peru""
CHN,""Чонджу"",""Jeonju"",""35.8242238:127.1479532"",""Asia/Seoul"",""South Korea""
CHO,""Шарлоттсвилль"",""Charlottesville"",""38.14:-78.45"",""America/Indiana/Indianapolis"",""United States""
CHP,""Серкл Хот Спрингс"",""Circle Hot Springs"",""65.489182:-144.622299"",""America/Anchorage"",""United States""
CHQ,""Ханья"",""Chania"",""35.516236:24.018807"",""Europe/Athens"",""Greece""
CHR,""Шатору"",""Chateauroux"",""46.86:1.72"",""Europe/Paris"",""France""
CHT,""Чатем"",""Chatham Island"",""-44.0057523:-176.5400674"",""Pacific/Chatham"",""New Zealand""
CHU,""Чуатбалек"",""Chuathbaluk"",""61.5719444:-159.245"",""America/Nome"",""United States""
CHV,""Шавиш"",""Chaves"",""41.7413961:-7.4719681"",""Europe/Lisbon"",""Portugal""
CHW,""Цзюцюань"",""Jiuquan"",""39.732488:98.494411"",""Asia/Urumqi"",""China""
CHX,""Чангуинола"",""Changuinola"",""9.46:-82.52"",""America/Panama"",""Panama""
CHY,""Чойсеул Бэй"",""Choiseul Bay"",""-6.71:156.4"",""Pacific/Guadalcanal"",""Solomon Islands""
CHZ,""Чилокин"",""Chiloquin"",""42.5776364:-121.8661258"",""America/Los_Angeles"",""United States""
CIC,""Чико"",""Chico"",""39.7284944:-121.8374777"",""America/Chicago"",""United States""
CID,""Сидар-Рапидс"",""Cedar Rapids"",""41.9625013:-91.6918465"",""America/Chicago"",""United States""
CIE,""Колли"",""Collie"",""-33.3588705:116.1540412"",""Australia/Perth"",""Australia""
CIF,""Чифэн"",""Chifeng"",""42.257817:118.886856"",""Asia/Shanghai"",""China""
CIG,""Крейг"",""Craig"",""40.5152491:-107.5464541"",""America/Indiana/Indianapolis"",""United States""
CIH,""Чанчжи"",""Changzhi"",""36.195386:113.116255"",""Asia/Shanghai"",""China""
CIJ,""Кобиха"",""Cobija"",""-11.04:-68.78"",""America/La_Paz"",""Bolivia""
CIK,""Чалкиитзик"",""Chalkyitsik"",""66.6544444:-143.7222222"",""America/Anchorage"",""United States""
CIL,""Каунсил"",""Council"",""64.8961919:-163.6848955"",""America/Chicago"",""United States""
CIM,""Симитарра"",""Cimitarra"",""6.317479:-73.952057"",""America/Bogota"",""Colombia""
CIN,""Карролл"",""Carroll"",""42.0694444:-94.8663889"",""America/Kentucky/Monticello"",""United States""
CIO,""Консепсьон"",""Concepcion"",""4.07:-73.73"",""America/Asuncion"",""Paraguay""
CIP,""Чипата"",""Chipata"",""-13.63237:32.64547"",""Africa/Lusaka"",""Zambia""
CIQ,""Чикимула"",""Chiquimula"",""14.7514999:-89.4742177"",""America/Guatemala"",""Guatemala""
CIR,""Кайро"",""Cairo"",""37.0053293:-89.1764608"",""America/Chicago"",""United States""
CIS,""Кантон"",""Canton Island"",""-2.8178156:-171.6802054"",,""Kiribati""
CIT,""Шымкент"",""Shimkent"",""42.3166667:69.5958333"",""Asia/Almaty"",""Kazakhstan""
CIV,""Чомли"",""Chomley"",""55.216667:-132.216667"",""America/Nome"",""United States""
CIW,""Кануан"",""Canouan Island"",""12.7254927:-61.3239372"",""America/St_Vincent"",""Saint Vincent and the Grenadines""
CIX,""Чиклайо"",""Chiclayo"",""-6.762994:-79.836609"",""America/Lima"",""Peru""
CIY,""Комизо"",""Comiso"",""36.93:14.6"",""Europe/Rome"",""Italy""
CIZ,""Коари"",""Coari"",""-4.0848815:-63.1417092"",""America/Santarem"",""Brazil""
CJA,""Кахамарка"",""Cajamarca"",""-7.162099:-78.510628"",""America/Lima"",""Peru""
CJB,""Коямпуттур"",""Coimbatore"",""11.0168445:76.9558321"",""Asia/Kolkata"",""India""
CJC,""Калама"",""Calama"",""-22.452761:-68.924652"",""America/Santiago"",""Chile""
CJD,""Кандилейас"",""Candilejas"",""1.33:-74.27"",""America/Bogota"",""Colombia""
CJH,""оз. Чилко"",""Chilko Lake"",""51.3609288:-124.127089"",""America/Vancouver"",""Canada""
CJJ,""Чеонгйу"",""Cheongju"",,""Asia/Seoul"",""South Korea""
CJL,""Читрал"",""Chitral"",""35.89:71.8"",""Asia/Karachi"",""Pakistan""
CJM,""Чумпхон"",""Chumphon"",""10.5780131:99.1013498"",""Asia/Bangkok"",""Thailand""
CJN,""Эль Каджон"",""El Cajon"",""32.7947731:-116.9625269"",""America/Los_Angeles"",""United States""
CJS,""Сьюдад Хуарес"",""Ciudad Juarez"",""31.7311292:-106.4625624"",""America/Ojinaga"",""Mexico""
CJT,""Комитан"",""Comitan"",""16.2436147:-92.1235424"",""+0.0"",""Mexico""
CJU,""Пукчеджу"",""Jeju"",""33.4996213:126.5311884"",""Asia/Seoul"",""South Korea""
CKA,""Чероки"",""Cherokee"",""36.7544746:-98.3567403"",""America/Chicago"",""United States""
CKB,""Кларксберг"",""Clarksburg"",""39.2806451:-80.3445341"",""America/Chicago"",""United States""
CKC,""Черкассы"",""Cherkassy"",""49.444433:32.059767"",""Europe/Samara"",""Ukraine""
CKD,""Крукед Крик"",""Crooked Creek"",""61.87:-158.1108333"",""America/Indiana/Knox"",""United States""
CKE,""оз. Клир"",""Clear Lake"",""39.0581905:-122.831015"",""America/Indiana/Knox"",""United States""
CKG,""Чунцин"",""Chongqing"",""29.56301:106.551557"",""Asia/Chongqing"",""China""
CKH,""Чокурдах"",""Chokurdah"",""70.62:147.9"",""Europe/Kaliningrad"",""Russia""
CKI,""Крокер"",""Croker Island"",""-11.1764219:132.5313457"",""Australia/Darwin"",""Australia""
CKK,""Чероки"",""Cherokee"",""36.75:-98.12"",""America/Chicago"",""United States""
CKL,""Чкаловский"",""Chkalovsky"",""51.75:55.38"",""Europe/Kaliningrad"",""Russia""
CKM,""Кларксдейл"",""Clarksdale"",""34.2001086:-90.5709323"",""America/North_Dakota/New_Salem"",""United States""
CKN,""Крукстон"",""Crookston"",""47.7741667:-96.6080556"",""America/Chicago"",""United States""
CKO,""Корнелиу-Прокопиу"",""Cornelio Procopio"",""-23.1812912:-50.6479834"",""America/Sao_Paulo"",""Brazil""
CKR,""Крэйн-Айленд"",""Crane Island"",""48.6:-123.0"",""America/Chicago"",""United States""
CKS,""Караджас"",""Carajas"",""-6.12:-50.0"",""America/Santarem"",""Brazil""
CKT,""Сарахс"",""Sarakhs"",""35.99:51.31"",""Asia/Tehran"",""Iran""
CKV,""Кларксвилл"",""Clarksville"",""36.5297706:-87.3594528"",""America/North_Dakota/New_Salem"",""United States""
CKX,""Чикен"",""Chicken"",""64.0669843:-141.9504024"",""America/Anchorage"",""United States""
CKY,""Конакри"",""Conakry"",""9.537029:-13.67847"",""Africa/Conakry"",""Guinea""
CKZ,""Чанаккале"",""Canakkale"",""40.155312:26.41416"",""Europe/Istanbul"",""Turkey""
CLA,""Комилле"",""Comilla"",""23.455959:91.182037"",""Asia/Dhaka"",""Bangladesh""
CLB,""Каслбар"",""Castlebar"",""53.8541584:-9.3017379"",""Europe/Dublin"",""Ireland""
CLC,""Клир Лейк"",""Clearlake"",""29.585736:-95.1327829"",""America/Los_Angeles"",""United States""
CLD,""Карлсбад"",""Carlsbad"",""33.1580933:-117.3505939"",""America/Los_Angeles"",""United States""
CLE,""Кливленд"",""Cleveland"",""41.4994954:-81.6954088"",""America/New_York"",""United States""
CLG,""Колинга"",""Coalinga"",""36.139678:-120.3601496"",""America/Los_Angeles"",""United States""
CLH,""Кула"",""Coolah"",""-31.8241308:149.7197589"",""Australia/Sydney"",""Australia""
CLI,""Клинтонвилл"",""Clintonville"",""44.6205349:-88.7623228"",""America/Chicago"",""United States""
CLJ,""Клуж-Напока"",""Cluj-Napoca"",""46.777248:23.59989"",""Europe/Bucharest"",""Romania""
CLK,""Клинтон"",""Clinton"",""35.5156056:-98.9673069"",,""United States""
CLL,""Колледж Стейшен"",""College Station"",""30.627977:-96.3344068"",""America/North_Dakota/New_Salem"",""United States""
CLM,""Порт Анджелес"",""Port Angeles"",""48.118146:-123.4307413"",""America/Los_Angeles"",""United States""
CLN,""Кароли"",""Carolina"",""-7.336618:-47.4626199"",""America/Fortaleza"",""Brazil""
CLO,""Кали"",""Cali"",""3.4205556:-76.5222222"",""America/Bogota"",""Colombia""
CLP,""Кларкс Пойнт"",""Clarks Point"",""58.845722:-158.515717"",""America/New_York"",""United States""
CLQ,""Колима"",""Colima"",""19.2433333:-103.7247222"",""America/Monterrey"",""Mexico""
CLR,""Калипатрия"",""Calipatria"",""33.1255957:-115.5141538"",""America/Los_Angeles"",""United States""
CLS,""Чехалис"",""Chehalis"",""46.6620478:-122.9640175"",""America/Los_Angeles"",""United States""
CLT,""Шарлотт"",""Charlotte"",""35.2270869:-80.8431267"",""America/New_York"",""United States""
CLU,""Колумбус"",""Columbus"",""39.2014404:-85.9213796"",""+5.0"",""United States""
CLV,""Калдас-Новас"",""Caldas Novas"",""-17.7456821:-48.6257879"",""America/Sao_Paulo"",""Brazil""
CLX,""Клоринда"",""Clorinda"",""-25.2881832:-57.7228203"",""America/Argentina/Cordoba"",""Argentina""
CLY,""Кальви"",""Calvi"",""42.567651:8.757222"",""Europe/Paris"",""France""
CLZ,""Калабозо"",""Calabozo"",""8.922192:-67.428413"",""America/Caracas"",""Venezuela""
CMA,""Каннамулла"",""Cunnamulla"",""-28.0678858:145.6836102"",""Australia/Brisbane"",""Australia""
CMB,""Коломбо"",""Colombo"",""6.927468:79.848358"",""Asia/Colombo"",""Sri Lanka""
CMC,""Камосин"",""Camocim"",""-2.9125639:-40.8488056"",""America/Fortaleza"",""Brazil""
CMD,""Кутамундра"",""Cootamundra"",""-34.6389301:148.0243821"",""Australia/Sydney"",""Australia""
CME,""Сьюдад дель Кармен"",""Ciudad Del Carmen"",""18.6414957:-91.8207501"",""America/Merida"",""Mexico""
CMF,""Шамбери"",""Chambery"",""45.564601:5.917781"",""Europe/Paris"",""France""
CMG,""Корумба"",""Corumba"",""-19.0098229:-57.6547446"",""America/Campo_Grande"",""Brazil""
CMH,""Колумбус"",""Columbus"",""39.9611755:-82.9987942"",""America/Chicago"",""United States""
CMI,""Шампейн"",""Champaign"",""40.1164204:-88.2433829"",""America/Chicago"",""United States""
CMJ,""Чи Мей"",""Chi Mei"",""23.21:119.42"",""Asia/Taipei"",""Taiwan""
CMK,""Клаб Макокола"",""Club Makokola"",""-14.31:35.13"",""Africa/Blantyre"",""Malawi""
CML,""Камоауил"",""Camooweal"",""-19.9213874:138.1179982"",""Australia/Brisbane"",""Australia""
CMM,""Кармелита"",""Carmelita"",""17.45:-90.05"",""America/Guatemala"",""Guatemala""
CMN,""Касабланка"",""Casablanca"",""33.605381:-7.631949"",""Africa/Casablanca"",""Morocco""
CMO,""Оббиа"",""Obbia"",""5.29:48.44"",""Africa/Mogadishu"",""Somalia""
CMP,""Санта-ду-Арагуая"",""Santana Do Araguaia"",""-9.5242718:-50.6267643"",""America/Santarem"",""Brazil""
CMQ,""Клермонт"",""Clermont"",""-22.8247842:147.6402874"",""Australia/Brisbane"",""Australia""
CMR,""Кольмар"",""Colmar"",""48.0793589:7.358512"",""Europe/Paris"",""France""
CMS,""Скусцибан"",""Scusciuban"",""10.3:50.23333"",""Africa/Mogadishu"",""Somalia""
CMT,""Камета"",""Cameta"",""-2.254065:-49.5122828"",""America/Fortaleza"",""Brazil""
CMU,""Кундиава"",""Kundiawa"",""-6.02:144.97"",""Pacific/Port_Moresby"",""Papua New Guinea""
CMV,""Коромандел"",""Coromandel"",""-36.761287:175.4981278"",""Pacific/Auckland"",""New Zealand""
